date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-02-29,NB-HOM-CUS-010,1,4150.36,4150.36,0
2024-02-29,NB-BED-BED-013,8,34331.36,4291.42,0
2024-02-29,NB-BED-DUV-016,8,7788.48,973.56,0
2024-02-29,NB-BED-PIL-020,5,26029.8,5205.96,0
2024-02-29,NB-BED-PIL-021,3,22431.66,7477.22,0
2024-02-29,NB-BED-BLA-024,3,4112.01,1370.67,0
2024-02-29,NB-KIT-GLA-028,4,33784.12,8446.03,0
2024-02-29,NB-KIT-CUT-029,2,4443.52,2221.76,0
2024-02-29,NB-BAT-TOW-033,6,31425.36,5237.56,0
2024-02-29,NB-BAT-ROB-040,0,0.0,8406.97,0
2024-03-01,NB-HOM-WAL-005,6,30756.96,5126.16,1
2024-03-01,NB-HOM-CAN-007,7,28996.24,4142.32,0
2024-03-01,NB-HOM-CAN-008,5,20335.8,4067.16,0
2024-03-01,NB-HOM-CAN-009,15,54688.2,3645.88,1
2024-03-01,NB-HOM-CUS-010,0,0.0,4150.36,0
2024-03-01,NB-BED-BED-013,7,30039.94,4291.42,0
2024-03-01,NB-BED-DUV-016,13,12656.28,973.56,0
2024-03-01,NB-BED-PIL-020,5,26029.8,5205.96,0
2024-03-01,NB-BED-PIL-021,4,29908.88,7477.22,0
2024-03-01,NB-BED-BLA-024,6,8224.02,1370.67,0
2024-03-01,NB-KIT-GLA-028,12,75424.32,6285.36,1
2024-03-01,NB-KIT-CUT-029,3,6665.28,2221.76,0
2024-03-01,NB-BAT-TOW-033,1,5237.56,5237.56,0
2024-03-01,NB-BAT-ROB-040,4,33627.88,8406.97,0
2024-03-02,NB-HOM-WAL-005,11,77866.14,7078.74,0
2024-03-02,NB-HOM-CAN-007,4,16569.28,4142.32,0
2024-03-02,NB-HOM-CAN-008,1,4067.16,4067.16,0
2024-03-02,NB-HOM-CAN-009,1,4403.69,4403.69,0
2024-03-02,NB-HOM-CUS-010,9,37353.24,4150.36,0
2024-03-02,NB-BED-BED-013,2,8582.84,4291.42,0
2024-03-02,NB-BED-DUV-016,2,1947.12,973.56,0
2024-03-02,NB-BED-PIL-020,2,10411.92,5205.96,0
2024-03-02,NB-BED-PIL-021,9,54044.1,6004.9,1
2024-03-02,NB-BED-BLA-024,3,4112.01,1370.67,0
2024-03-02,NB-KIT-GLA-028,12,101352.36,8446.03,0
2024-03-02,NB-KIT-CUT-029,9,19995.84,2221.76,0
2024-03-02,NB-BAT-TOW-033,6,31425.36,5237.56,0
2024-03-02,NB-BAT-ROB-040,2,16813.94,8406.97,0
2024-03-03,NB-HOM-WAL-005,6,42472.44,7078.74,0
2024-03-03,NB-HOM-CAN-007,24,78403.44,3266.81,1
2024-03-03,NB-HOM-CAN-008,3,12201.48,4067.16,0
2024-03-03,NB-HOM-CAN-009,20,63929.8,3196.49,1
2024-03-03,NB-HOM-CUS-010,4,16601.44,4150.36,0
2024-03-03,NB-BED-BED-013,4,17165.68,4291.42,0
2024-03-03,NB-BED-DUV-016,7,6814.92,973.56,0
2024-03-03,NB-BED-PIL-020,5,26029.8,5205.96,0
2024-03-03,NB-BED-PIL-021,16,94484.32,5905.27,1
2024-03-03,NB-BED-BLA-024,5,5552.55,1110.51,1
2024-03-03,NB-KIT-DIN-026,9,63904.32,7100.48,0
2024-03-03,NB-KIT-GLA-028,17,105479.73,6204.69,1
2024-03-03,NB-KIT-CUT-029,3,6665.28,2221.76,0
2024-03-03,NB-BAT-TOW-033,8,41900.48,5237.56,0
2024-03-03,NB-BAT-BAT-036,7,48028.89,6861.27,0
2024-03-03,NB-BAT-ROB-040,6,50441.82,8406.97,0
2024-03-04,NB-HOM-WAL-005,11,77866.14,7078.74,0
2024-03-04,NB-HOM-CAN-007,11,39072.88,3552.08,1
2024-03-04,NB-HOM-CAN-008,6,24402.96,4067.16,0
2024-03-04,NB-HOM-CAN-009,7,30825.83,4403.69,0
2024-03-04,NB-HOM-CUS-010,3,12451.08,4150.36,0
2024-03-04,NB-BED-BED-013,6,25748.52,4291.42,0
2024-03-04,NB-BED-DUV-016,5,4867.8,973.56,0
2024-03-04,NB-BED-PIL-020,14,56924.14,4066.01,1
2024-03-04,NB-BED-PIL-021,8,59817.76,7477.22,0
2024-03-04,NB-BED-BLA-024,11,11482.9,1043.9,1
2024-03-04,NB-KIT-DIN-026,2,14200.96,7100.48,0
2024-03-04,NB-KIT-GLA-028,6,50676.18,8446.03,0
2024-03-04,NB-KIT-CUT-029,4,8887.04,2221.76,0
2024-03-04,NB-BAT-TOW-033,8,41900.48,5237.56,0
2024-03-04,NB-BAT-BAT-036,6,41167.62,6861.27,0
2024-03-04,NB-BAT-ROB-040,3,25220.91,8406.97,0
2024-03-05,NB-HOM-WAL-005,1,7078.74,7078.74,0
2024-03-05,NB-HOM-CAN-007,3,12426.96,4142.32,0
2024-03-05,NB-HOM-CAN-008,13,52873.08,4067.16,0
2024-03-05,NB-HOM-CAN-009,7,30825.83,4403.69,0
2024-03-05,NB-HOM-CUS-010,2,8300.72,4150.36,0
2024-03-05,NB-BED-BED-013,16,48361.12,3022.57,1
2024-03-05,NB-BED-DUV-016,6,5841.36,973.56,0
2024-03-05,NB-BED-PIL-020,5,26029.8,5205.96,0
2024-03-05,NB-BED-PIL-021,3,22431.66,7477.22,0
2024-03-05,NB-BED-BLA-024,3,4112.01,1370.67,0
2024-03-05,NB-KIT-DIN-026,2,14200.96,7100.48,0
2024-03-05,NB-KIT-GLA-028,6,50676.18,8446.03,0
2024-03-05,NB-KIT-CUT-029,1,2221.76,2221.76,0
2024-03-05,NB-BAT-TOW-033,6,23334.12,3889.02,1
2024-03-05,NB-BAT-BAT-036,7,48028.89,6861.27,0
2024-03-05,NB-BAT-ROB-040,5,42034.85,8406.97,0
2024-03-06,NB-HOM-WAL-005,1,7078.74,7078.74,0
2024-03-06,NB-HOM-CAN-007,5,20711.6,4142.32,0
2024-03-06,NB-HOM-CAN-008,3,12201.48,4067.16,0
2024-03-06,NB-HOM-CAN-009,9,32563.35,3618.15,1
2024-03-06,NB-HOM-CUS-010,9,37353.24,4150.36,0
2024-03-06,NB-BED-BED-013,5,21457.1,4291.42,0
2024-03-06,NB-BED-DUV-016,12,11682.72,973.56,0
2024-03-06,NB-BED-PIL-020,5,26029.8,5205.96,0
2024-03-06,NB-BED-PIL-021,6,44863.32,7477.22,0
2024-03-06,NB-BED-BLA-024,8,10965.36,1370.67,0
2024-03-06,NB-KIT-DIN-026,3,21301.44,7100.48,0
2024-03-06,NB-KIT-GLA-028,0,0.0,8446.03,0
2024-03-06,NB-KIT-CUT-029,6,13330.56,2221.76,0
2024-03-06,NB-BAT-TOW-033,4,18513.32,4628.33,1
2024-03-06,NB-BAT-BAT-036,6,41167.62,6861.27,0
2024-03-06,NB-BAT-ROB-040,12,78670.8,6555.9,1
2024-03-07,NB-HOM-WAL-005,4,23943.4,5985.85,1
2024-03-07,NB-HOM-CAN-007,3,12426.96,4142.32,0
2024-03-07,NB-HOM-CAN-008,6,24402.96,4067.16,0
2024-03-07,NB-HOM-CAN-009,1,4403.69,4403.69,0
2024-03-07,NB-HOM-CUS-010,8,33202.88,4150.36,0
2024-03-07,NB-BED-BED-013,6,21551.94,3591.99,1
2024-03-07,NB-BED-DUV-016,4,3894.24,973.56,0
2024-03-07,NB-BED-PIL-020,9,46853.64,5205.96,0
2024-03-07,NB-BED-PIL-021,9,56735.82,6303.98,1
2024-03-07,NB-BED-BLA-024,12,14456.28,1204.69,1
2024-03-07,NB-KIT-DIN-026,4,28401.92,7100.48,0
2024-03-07,NB-KIT-GLA-028,11,92906.33,8446.03,0
2024-03-07,NB-KIT-CUT-029,2,4443.52,2221.76,0
2024-03-07,NB-BAT-TOW-033,5,26187.8,5237.56,0
2024-03-07,NB-BAT-BAT-036,7,48028.89,6861.27,0
2024-03-07,NB-BAT-ROB-040,3,25220.91,8406.97,0
2024-03-08,NB-HOM-WAL-005,6,42472.44,7078.74,0
2024-03-08,NB-HOM-CAN-007,4,16569.28,4142.32,0
2024-03-08,NB-HOM-CAN-008,5,20335.8,4067.16,0
2024-03-08,NB-HOM-CAN-009,6,26422.14,4403.69,0
2024-03-08,NB-HOM-CUS-010,5,20751.8,4150.36,0
2024-03-08,NB-BED-BED-013,22,75966.22,3453.01,1
2024-03-08,NB-BED-DUV-016,1,973.56,973.56,0
2024-03-08,NB-BED-PIL-020,6,31235.76,5205.96,0
2024-03-08,NB-BED-PIL-021,2,14954.44,7477.22,0
2024-03-08,NB-BED-BLA-024,2,2741.34,1370.67,0
2024-03-08,NB-KIT-DIN-026,4,28401.92,7100.48,0
2024-03-08,NB-KIT-GLA-028,8,67568.24,8446.03,0
2024-03-08,NB-KIT-CUT-029,2,4443.52,2221.76,0
2024-03-08,NB-BAT-TOW-033,3,15712.68,5237.56,0
2024-03-08,NB-BAT-BAT-036,1,6861.27,6861.27,0
2024-03-08,NB-BAT-ROB-040,10,68974.3,6897.43,1
2024-03-09,NB-HOM-WAL-005,1,7078.74,7078.74,0
2024-03-09,NB-HOM-CAN-007,19,61800.54,3252.66,1
2024-03-09,NB-HOM-CAN-008,0,0.0,4067.16,0
2024-03-09,NB-HOM-CAN-009,15,57002.1,3800.14,1
2024-03-09,NB-HOM-CUS-010,4,16601.44,4150.36,0
2024-03-09,NB-BED-BED-013,5,21457.1,4291.42,0
2024-03-09,NB-BED-DUV-016,0,0.0,973.56,0
2024-03-09,NB-BED-PIL-020,4,20823.84,5205.96,0
2024-03-09,NB-BED-PIL-021,4,29908.88,7477.22,0
2024-03-09,NB-BED-BLA-024,2,2741.34,1370.67,0
2024-03-09,NB-KIT-DIN-026,6,42602.88,7100.48,0
2024-03-09,NB-KIT-GLA-028,13,109798.39,8446.03,0
2024-03-09,NB-KIT-CUT-029,3,6665.28,2221.76,0
2024-03-09,NB-BAT-TOW-033,2,10475.12,5237.56,0
2024-03-09,NB-BAT-BAT-036,13,89196.51,6861.27,0
2024-03-09,NB-BAT-ROB-040,1,8406.97,8406.97,0
2024-03-10,NB-HOM-WAL-005,10,70787.4,7078.74,0
2024-03-10,NB-HOM-CAN-007,1,4142.32,4142.32,0
2024-03-10,NB-HOM-CAN-008,1,4067.16,4067.16,0
2024-03-10,NB-HOM-CAN-009,9,39633.21,4403.69,0
2024-03-10,NB-HOM-CUS-010,9,37353.24,4150.36,0
2024-03-10,NB-BED-BED-013,4,17165.68,4291.42,0
2024-03-10,NB-BED-DUV-016,10,8427.5,842.75,1
2024-03-10,NB-BED-PIL-020,5,26029.8,5205.96,0
2024-03-10,NB-BED-PIL-021,12,89726.64,7477.22,0
2024-03-10,NB-BED-BLA-024,3,4112.01,1370.67,0
2024-03-10,NB-KIT-DIN-026,12,85205.76,7100.48,0
2024-03-10,NB-KIT-GLA-028,9,76014.27,8446.03,0
2024-03-10,NB-KIT-CUT-029,10,22217.6,2221.76,0
2024-03-10,NB-BAT-TOW-033,14,62348.44,4453.46,1
2024-03-10,NB-BAT-BAT-036,13,89196.51,6861.27,0
2024-03-10,NB-BAT-ROB-040,8,67255.76,8406.97,0
2024-03-11,NB-HOM-WAL-005,10,70787.4,7078.74,0
2024-03-11,NB-HOM-CAN-007,3,12426.96,4142.32,0
2024-03-11,NB-HOM-CAN-008,7,28470.12,4067.16,0
2024-03-11,NB-HOM-CAN-009,16,55743.52,3483.97,1
2024-03-11,NB-HOM-CUS-010,6,24902.16,4150.36,0
2024-03-11,NB-BED-BED-013,10,32931.1,3293.11,1
2024-03-11,NB-BED-DUV-016,4,3894.24,973.56,0
2024-03-11,NB-BED-PIL-020,6,31235.76,5205.96,0
2024-03-11,NB-BED-PIL-021,1,7477.22,7477.22,0
2024-03-11,NB-BED-BLA-024,4,5482.68,1370.67,0
2024-03-11,NB-KIT-DIN-026,3,21301.44,7100.48,0
2024-03-11,NB-KIT-GLA-028,3,25338.09,8446.03,0
2024-03-11,NB-KIT-CUT-029,3,5745.63,1915.21,1
2024-03-11,NB-BAT-TOW-033,2,10475.12,5237.56,0
2024-03-11,NB-BAT-BAT-036,8,54890.16,6861.27,0
2024-03-11,NB-BAT-ROB-040,0,0.0,8406.97,0
2024-03-12,NB-HOM-VAS-002,3,11772.3,3924.1,0
2024-03-12,NB-HOM-WAL-005,1,7078.74,7078.74,0
2024-03-12,NB-HOM-CAN-007,6,24853.92,4142.32,0
2024-03-12,NB-HOM-CAN-008,2,5769.84,2884.92,1
2024-03-12,NB-HOM-CAN-009,3,13211.07,4403.69,0
2024-03-12,NB-HOM-CUS-010,2,8300.72,4150.36,0
2024-03-12,NB-BED-BED-013,3,12874.26,4291.42,0
2024-03-12,NB-BED-DUV-016,8,7788.48,973.56,0
2024-03-12,NB-BED-PIL-020,1,5205.96,5205.96,0
2024-03-12,NB-BED-PIL-021,5,37386.1,7477.22,0
2024-03-12,NB-BED-BLA-024,1,1370.67,1370.67,0
2024-03-12,NB-KIT-DIN-026,5,35502.4,7100.48,0
2024-03-12,NB-KIT-GLA-028,3,25338.09,8446.03,0
2024-03-12,NB-KIT-CUT-029,4,8887.04,2221.76,0
2024-03-12,NB-BAT-TOW-033,1,5237.56,5237.56,0
2024-03-12,NB-BAT-BAT-036,3,20583.81,6861.27,0
2024-03-12,NB-BAT-ROB-040,1,8406.97,8406.97,0
2024-03-13,NB-HOM-VAS-002,6,23544.6,3924.1,0
2024-03-13,NB-HOM-WAL-005,4,20479.16,5119.79,1
2024-03-13,NB-HOM-CAN-007,1,4142.32,4142.32,0
2024-03-13,NB-HOM-CAN-008,2,8134.32,4067.16,0
2024-03-13,NB-HOM-CAN-009,2,8807.38,4403.69,0
2024-03-13,NB-HOM-CUS-010,5,20751.8,4150.36,0
2024-03-13,NB-HOM-CUS-012,8,10109.36,1263.67,0
2024-03-13,NB-BED-BED-013,6,25748.52,4291.42,0
2024-03-13,NB-BED-DUV-016,7,6814.92,973.56,0
2024-03-13,NB-BED-PIL-020,10,52059.6,5205.96,0
2024-03-13,NB-BED-PIL-021,2,14954.44,7477.22,0
2024-03-13,NB-BED-BLA-024,10,13706.7,1370.67,0
2024-03-13,NB-KIT-DIN-026,1,7100.48,7100.48,0
2024-03-13,NB-KIT-GLA-028,10,59505.9,5950.59,1
2024-03-13,NB-KIT-CUT-029,1,2221.76,2221.76,0
2024-03-13,NB-BAT-TOW-033,9,47138.04,5237.56,0
2024-03-13,NB-BAT-BAT-036,3,20583.81,6861.27,0
2024-03-13,NB-BAT-ROB-040,1,8406.97,8406.97,0
2024-03-14,NB-HOM-VAS-002,6,23544.6,3924.1,0
2024-03-14,NB-HOM-WAL-005,2,14157.48,7078.74,0
2024-03-14,NB-HOM-CAN-007,6,24853.92,4142.32,0
2024-03-14,NB-HOM-CAN-008,6,24402.96,4067.16,0
2024-03-14,NB-HOM-CAN-009,0,0.0,4403.69,0
2024-03-14,NB-HOM-CUS-010,7,29052.52,4150.36,0
2024-03-14,NB-HOM-CUS-012,1,1263.67,1263.67,0
2024-03-14,NB-BED-BED-013,2,8582.84,4291.42,0
2024-03-14,NB-BED-DUV-016,11,7555.35,686.85,1
2024-03-14,NB-BED-PIL-020,1,5205.96,5205.96,0
2024-03-14,NB-BED-PIL-021,3,22431.66,7477.22,0
2024-03-14,NB-BED-BLA-024,0,0.0,1370.67,0
2024-03-14,NB-KIT-DIN-026,2,10411.68,5205.84,1
2024-03-14,NB-KIT-GLA-028,1,8446.03,8446.03,0
2024-03-14,NB-KIT-CUT-029,3,6665.28,2221.76,0
2024-03-14,NB-BAT-TOW-033,18,70394.22,3910.79,1
2024-03-14,NB-BAT-BAT-036,6,41167.62,6861.27,0
2024-03-14,NB-BAT-ROB-040,8,67255.76,8406.97,0
2024-03-15,NB-HOM-VAS-002,4,15696.4,3924.1,0
2024-03-15,NB-HOM-VAS-003,7,24401.3,3485.9,0
2024-03-15,NB-HOM-WAL-005,8,56629.92,7078.74,0
2024-03-15,NB-HOM-CAN-007,3,12426.96,4142.32,0
2024-03-15,NB-HOM-CAN-008,3,12201.48,4067.16,0
2024-03-15,NB-HOM-CAN-009,8,35229.52,4403.69,0
2024-03-15,NB-HOM-CUS-010,7,29052.52,4150.36,0
2024-03-15,NB-HOM-CUS-012,4,5054.68,1263.67,0
2024-03-15,NB-BED-BED-013,8,34331.36,4291.42,0
2024-03-15,NB-BED-DUV-016,4,3894.24,973.56,0
2024-03-15,NB-BED-PIL-020,3,15617.88,5205.96,0
2024-03-15,NB-BED-PIL-021,7,52340.54,7477.22,0
2024-03-15,NB-BED-BLA-024,4,5482.68,1370.67,0
2024-03-15,NB-KIT-DIN-026,8,56803.84,7100.48,0
2024-03-15,NB-KIT-GLA-028,4,33784.12,8446.03,0
2024-03-15,NB-KIT-CUT-029,4,8887.04,2221.76,0
2024-03-15,NB-BAT-TOW-033,1,5237.56,5237.56,0
2024-03-15,NB-BAT-BAT-036,7,48028.89,6861.27,0
2024-03-15,NB-BAT-ROB-040,6,50441.82,8406.97,0
2024-03-16,NB-HOM-VAS-002,0,0.0,3924.1,0
2024-03-16,NB-HOM-VAS-003,3,10457.7,3485.9,0
2024-03-16,NB-HOM-WAL-005,3,21236.22,7078.74,0
2024-03-16,NB-HOM-CAN-007,10,41423.2,4142.32,0
2024-03-16,NB-HOM-CAN-008,3,12201.48,4067.16,0
2024-03-16,NB-HOM-CAN-009,1,4403.69,4403.69,0
2024-03-16,NB-HOM-CUS-010,2,8300.72,4150.36,0
2024-03-16,NB-HOM-CUS-012,7,8845.69,1263.67,0
2024-03-16,NB-BED-BED-013,2,8582.84,4291.42,0
2024-03-16,NB-BED-DUV-016,10,9735.6,973.56,0
2024-03-16,NB-BED-PIL-020,10,52059.6,5205.96,0
2024-03-16,NB-BED-PIL-021,6,44863.32,7477.22,0
2024-03-16,NB-BED-BLA-024,9,12336.03,1370.67,0
2024-03-16,NB-KIT-DIN-026,15,86102.55,5740.17,1
2024-03-16,NB-KIT-GLA-028,7,59122.21,8446.03,0
2024-03-16,NB-KIT-CUT-029,9,19995.84,2221.76,0
2024-03-16,NB-BAT-TOW-033,3,15712.68,5237.56,0
2024-03-16,NB-BAT-BAT-036,3,20583.81,6861.27,0
2024-03-16,NB-BAT-ROB-040,9,75662.73,8406.97,0
2024-03-17,NB-HOM-VAS-002,7,27468.7,3924.1,0
2024-03-17,NB-HOM-VAS-003,5,17429.5,3485.9,0
2024-03-17,NB-HOM-WAL-005,2,14157.48,7078.74,0
2024-03-17,NB-HOM-CAN-007,7,28996.24,4142.32,0
2024-03-17,NB-HOM-CAN-008,7,28470.12,4067.16,0
2024-03-17,NB-HOM-CAN-009,9,33157.89,3684.21,1
2024-03-17,NB-HOM-CUS-010,6,24902.16,4150.36,0
2024-03-17,NB-HOM-CUS-012,7,8845.69,1263.67,0
2024-03-17,NB-BED-BED-013,11,47205.62,4291.42,0
2024-03-17,NB-BED-DUV-016,4,3894.24,973.56,0
2024-03-17,NB-BED-PIL-020,3,15617.88,5205.96,0
2024-03-17,NB-BED-PIL-021,8,59817.76,7477.22,0
2024-03-17,NB-BED-BLA-024,1,1370.67,1370.67,0
2024-03-17,NB-KIT-DIN-026,3,21301.44,7100.48,0
2024-03-17,NB-KIT-GLA-028,8,67568.24,8446.03,0
2024-03-17,NB-KIT-CUT-029,7,13196.19,1885.17,1
2024-03-17,NB-BAT-TOW-033,5,26187.8,5237.56,0
2024-03-17,NB-BAT-BAT-036,12,82335.24,6861.27,0
2024-03-17,NB-BAT-ROB-040,9,75662.73,8406.97,0
2024-03-18,NB-HOM-VAS-002,5,19620.5,3924.1,0
2024-03-18,NB-HOM-VAS-003,1,3485.9,3485.9,0
2024-03-18,NB-HOM-WAL-005,7,49551.18,7078.74,0
2024-03-18,NB-HOM-CAN-007,7,28996.24,4142.32,0
2024-03-18,NB-HOM-CAN-008,2,8134.32,4067.16,0
2024-03-18,NB-HOM-CAN-009,3,13211.07,4403.69,0
2024-03-18,NB-HOM-CUS-010,1,4150.36,4150.36,0
2024-03-18,NB-HOM-CUS-012,4,5054.68,1263.67,0
2024-03-18,NB-BED-BED-013,5,21457.1,4291.42,0
2024-03-18,NB-BED-DUV-016,7,6814.92,973.56,0
2024-03-18,NB-BED-PIL-020,6,31235.76,5205.96,0
2024-03-18,NB-BED-PIL-021,1,7477.22,7477.22,0
2024-03-18,NB-BED-BLA-024,2,2741.34,1370.67,0
2024-03-18,NB-KIT-DIN-026,3,21301.44,7100.48,0
2024-03-18,NB-KIT-GLA-028,2,16892.06,8446.03,0
2024-03-18,NB-KIT-CUT-029,4,8887.04,2221.76,0
2024-03-18,NB-BAT-TOW-033,4,20950.24,5237.56,0
2024-03-18,NB-BAT-BAT-036,8,54890.16,6861.27,0
2024-03-18,NB-BAT-ROB-040,2,16813.94,8406.97,0
2024-03-19,NB-HOM-VAS-002,2,7848.2,3924.1,0
2024-03-19,NB-HOM-VAS-003,7,24401.3,3485.9,0
2024-03-19,NB-HOM-WAL-005,11,77866.14,7078.74,0
2024-03-19,NB-HOM-CAN-007,11,45565.52,4142.32,0
2024-03-19,NB-HOM-CAN-008,18,61964.1,3442.45,1
2024-03-19,NB-HOM-CAN-009,3,13211.07,4403.69,0
2024-03-19,NB-HOM-CUS-010,3,12451.08,4150.36,0
2024-03-19,NB-HOM-CUS-012,9,8166.87,907.43,1
2024-03-19,NB-BED-BED-013,5,21457.1,4291.42,0
2024-03-19,NB-BED-DUV-016,19,15381.83,809.57,1
2024-03-19,NB-BED-PIL-020,4,20823.84,5205.96,0
2024-03-19,NB-BED-PIL-021,8,59817.76,7477.22,0
2024-03-19,NB-BED-BLA-024,10,13706.7,1370.67,0
2024-03-19,NB-KIT-DIN-026,0,0.0,7100.48,0
2024-03-19,NB-KIT-GLA-028,2,16892.06,8446.03,0
2024-03-19,NB-KIT-CUT-029,5,11108.8,2221.76,0
2024-03-19,NB-BAT-TOW-033,11,51621.68,4692.88,1
2024-03-19,NB-BAT-BAT-036,13,72736.43,5595.11,1
2024-03-19,NB-BAT-ROB-040,8,67255.76,8406.97,0
2024-03-20,NB-HOM-VAS-002,5,19620.5,3924.1,0
2024-03-20,NB-HOM-VAS-003,9,31373.1,3485.9,0
2024-03-20,NB-HOM-WAL-005,4,28314.96,7078.74,0
2024-03-20,NB-HOM-CAN-007,3,12426.96,4142.32,0
2024-03-20,NB-HOM-CAN-008,6,24402.96,4067.16,0
2024-03-20,NB-HOM-CAN-009,7,21788.69,3112.67,1
2024-03-20,NB-HOM-CUS-010,4,16601.44,4150.36,0
2024-03-20,NB-HOM-CUS-012,2,2527.34,1263.67,0
2024-03-20,NB-BED-BED-013,5,21457.1,4291.42,0
2024-03-20,NB-BED-DUV-016,6,5841.36,973.56,0
2024-03-20,NB-BED-PIL-020,12,62471.52,5205.96,0
2024-03-20,NB-BED-PIL-021,0,0.0,7477.22,0
2024-03-20,NB-BED-BLA-024,3,4112.01,1370.67,0
2024-03-20,NB-KIT-DIN-026,3,21301.44,7100.48,0
2024-03-20,NB-KIT-GLA-028,8,53486.8,6685.85,1
2024-03-20,NB-KIT-CUT-029,4,8887.04,2221.76,0
2024-03-20,NB-BAT-TOW-033,8,41900.48,5237.56,0
2024-03-20,NB-BAT-BAT-036,5,34306.35,6861.27,0
2024-03-20,NB-BAT-ROB-040,2,16813.94,8406.97,0
2024-03-21,NB-HOM-VAS-002,6,23544.6,3924.1,0
2024-03-21,NB-HOM-VAS-003,2,6971.8,3485.9,0
2024-03-21,NB-HOM-WAL-005,12,84944.88,7078.74,0
2024-03-21,NB-HOM-CAN-007,4,16569.28,4142.32,0
2024-03-21,NB-HOM-CAN-008,4,16268.64,4067.16,0
2024-03-21,NB-HOM-CAN-009,6,26422.14,4403.69,0
2024-03-21,NB-HOM-CUS-010,3,12451.08,4150.36,0
2024-03-21,NB-HOM-CUS-012,3,3791.01,1263.67,0
2024-03-21,NB-BED-BED-013,3,12874.26,4291.42,0
2024-03-21,NB-BED-DUV-016,1,973.56,973.56,0
2024-03-21,NB-BED-PIL-020,24,107551.44,4481.31,1
2024-03-21,NB-BED-PIL-021,5,37386.1,7477.22,0
2024-03-21,NB-BED-BLA-024,18,17273.16,959.62,1
2024-03-21,NB-KIT-DIN-026,1,7100.48,7100.48,0
2024-03-21,NB-KIT-GLA-028,1,8446.03,8446.03,0
2024-03-21,NB-KIT-CUT-029,18,32709.24,1817.18,1
2024-03-21,NB-BAT-TOW-033,3,15712.68,5237.56,0
2024-03-21,NB-BAT-BAT-036,4,27445.08,6861.27,0
2024-03-21,NB-BAT-ROB-040,3,21753.81,7251.27,1
2024-03-22,NB-HOM-VAS-002,2,7848.2,3924.1,0
2024-03-22,NB-HOM-VAS-003,2,6971.8,3485.9,0
2024-03-22,NB-HOM-WAL-005,4,21939.32,5484.83,1
2024-03-22,NB-HOM-CAN-007,2,8284.64,4142.32,0
2024-03-22,NB-HOM-CAN-008,2,8134.32,4067.16,0
2024-03-22,NB-HOM-CAN-009,5,22018.45,4403.69,0
2024-03-22,NB-HOM-CUS-010,6,24902.16,4150.36,0
2024-03-22,NB-HOM-CUS-012,2,2527.34,1263.67,0
2024-03-22,NB-BED-BED-013,1,4291.42,4291.42,0
2024-03-22,NB-BED-DUV-016,6,5841.36,973.56,0
2024-03-22,NB-BED-PIL-020,1,5205.96,5205.96,0
2024-03-22,NB-BED-PIL-021,12,89726.64,7477.22,0
2024-03-22,NB-BED-BLA-024,6,8224.02,1370.67,0
2024-03-22,NB-KIT-DIN-026,0,0.0,7100.48,0
2024-03-22,NB-KIT-GLA-028,5,42230.15,8446.03,0
2024-03-22,NB-KIT-CUT-029,8,17774.08,2221.76,0
2024-03-22,NB-BAT-TOW-033,6,31425.36,5237.56,0
2024-03-22,NB-BAT-BAT-036,7,48028.89,6861.27,0
2024-03-22,NB-BAT-ROB-040,3,25220.91,8406.97,0
2024-03-23,NB-HOM-VAS-002,6,23544.6,3924.1,0
2024-03-23,NB-HOM-VAS-003,9,31373.1,3485.9,0
2024-03-23,NB-HOM-WAL-005,13,71445.27,5495.79,1
2024-03-23,NB-HOM-CAN-007,21,74926.11,3567.91,1
2024-03-23,NB-HOM-CAN-008,18,65338.02,3629.89,1
2024-03-23,NB-HOM-CAN-009,8,35229.52,4403.69,0
2024-03-23,NB-HOM-CUS-010,24,84195.84,3508.16,1
2024-03-23,NB-HOM-CUS-012,7,7044.31,1006.33,1
2024-03-23,NB-BED-BED-013,4,17165.68,4291.42,0
2024-03-23,NB-BED-DUV-016,12,11682.72,973.56,0
2024-03-23,NB-BED-PIL-020,5,26029.8,5205.96,0
2024-03-23,NB-BED-PIL-021,11,82249.42,7477.22,0
2024-03-23,NB-BED-BLA-024,3,4112.01,1370.67,0
2024-03-23,NB-KIT-DIN-026,10,71004.8,7100.48,0
2024-03-23,NB-KIT-GLA-028,7,59122.21,8446.03,0
2024-03-23,NB-KIT-CUT-029,4,8887.04,2221.76,0
2024-03-23,NB-BAT-TOW-033,4,15826.48,3956.62,1
2024-03-23,NB-BAT-BAT-036,8,54890.16,6861.27,0
2024-03-23,NB-BAT-ROB-040,5,42034.85,8406.97,0
2024-03-24,NB-HOM-VAS-002,12,47089.2,3924.1,0
2024-03-24,NB-HOM-VAS-003,21,63030.87,3001.47,1
2024-03-24,NB-HOM-WAL-005,7,49551.18,7078.74,0
2024-03-24,NB-HOM-CAN-007,3,12426.96,4142.32,0
2024-03-24,NB-HOM-CAN-008,25,75087.5,3003.5,1
2024-03-24,NB-HOM-CAN-009,4,17614.76,4403.69,0
2024-03-24,NB-HOM-CUS-010,6,24902.16,4150.36,0
2024-03-24,NB-HOM-CUS-012,3,3791.01,1263.67,0
2024-03-24,NB-BED-BED-013,5,21457.1,4291.42,0
2024-03-24,NB-BED-DUV-016,4,3894.24,973.56,0
